Time,Norther,Thornton,Rentel,Northwind,Seastar,Nobelwind,Northwester,Mermaid
01/01/1982 00:00:00,20.44011,21.5951,21.46467,22.11518,22.40196,24.15006,25.30781,26.57646
01/01/1982 01:00:00,19.39446,20.88627,22.48338,24.08028,24.56123,26.40402,27.6891,29.7075
01/01/1982 02:00:00,23.55092,25.11508,27.16316,29.1078,29.61292,31.0417,32.44104,34.24276
01/01/1982 03:00:00,34.12695,36.16883,36.54561,36.99509,37.592,37.08912,37.65047,37.14851
01/01/1982 04:00:00,42.73618,46.9227,46.50169,47.06413,48.85132,47.50515,46.72723,43.58495
01/01/1982 05:00:00,60.84304,67.03773,64.8503,64.94109,67.70861,64.55093,62.98047,56.40889
01/01/1982 06:00:00,84.5799,91.11637,90.99137,92.97155,97.57403,94.37467,93.72357,86.38754
01/01/1982 07:00:00,104.6939,113.0428,119.2067,125.9502,132.4514,135.866,137.6575,135.2944
01/01/1982 08:00:00,111.5869,119.689,124.6978,131.1394,136.866,143.4289,147.1618,148.6783
01/01/1982 09:00:00,106.8932,113.7314,115.5816,119.9884,124.6814,129.1183,134.5077,135.2188
01/01/1982 10:00:00,118.0797,124.1622,125.4149,128.1191,131.5289,133.3696,136.3317,135.5335
01/01/1982 11:00:00,111.1442,119.5314,122.1359,125.7581,128.3873,130.9502,131.871,130.955
01/01/1982 12:00:00,94.3504,105.1227,107.0056,112.6558,116.1267,118.9499,118.9985,116.4219
01/01/1982 13:00:00,93.31497,105.3479,105.6955,111.4256,116.2697,119.475,119.7332,115.3594
01/01/1982 14:00:00,113.7165,123.4891,124.5331,126.1335,125.9649,123.1359,119.4496,113.637
01/01/1982 15:00:00,124.7175,126.2082,126.6126,123.6992,120.974,113.3966,107.6483,101.1386
01/01/1982 16:00:00,107.4211,101.5107,98.79444,94.42731,89.89265,81.48072,73.31542,66.92107
01/01/1982 17:00:00,75.26186,67.24439,60.49628,54.2748,48.16997,39.98785,31.84081,26.65875
01/01/1982 18:00:00,43.74108,36.08966,29.80126,24.57279,21.81204,17.66061,14.82537,12.11935
01/01/1982 19:00:00,40.26535,40.53844,33.32951,32.3199,35.45345,39.0458,47.12946,45.90568
01/01/1982 20:00:00,104.2566,120.8201,109.7967,114.7025,125.8864,139.8212,157.2157,154.7389
01/01/1982 21:00:00,198.2316,197.6833,189.0292,182.0663,176.6808,167.009,158.9467,151.0226
01/01/1982 22:00:00,148.2046,129.2556,119.7557,107.757,100.9843,89.74543,83.85517,79.19129
01/01/1982 23:00:00,77.50486,69.00552,64.38766,58.73266,56.40751,52.21184,49.94888,47.71833
02/01/1982 00:00:00,48.92072,47.62411,46.35532,45.18666,44.71687,43.1855,41.8939,40.37081
02/01/1982 01:00:00,35.83994,35.33601,35.02657,34.79459,34.60145,33.91294,33.47396,32.85084
02/01/1982 02:00:00,33.83401,33.26086,32.66957,32.41514,32.66293,32.50979,32.69346,32.27814
02/01/1982 03:00:00,42.53652,41.75026,40.85951,40.0927,40.06515,39.28217,39.03621,38.24006
02/01/1982 04:00:00,53.30449,53.37323,52.89278,52.03292,51.61464,50.84151,50.64358,50.46766
02/01/1982 05:00:00,63.7535,65.33656,66.48009,66.53233,66.58488,66.57973,66.14208,66.29799
02/01/1982 06:00:00,72.17403,73.01843,74.89813,75.59184,75.54813,75.4177,73.61756,73.20905
02/01/1982 07:00:00,89.80456,89.6936,89.24309,88.8399,88.78794,88.80324,88.58662,88.60274
02/01/1982 08:00:00,133.2435,137.9291,135.5936,135.0006,136.3984,136.0949,137.9546,136.7625
02/01/1982 09:00:00,166.3384,175.9093,176.5064,179.2926,182.2696,182.9756,183.7865,181.1976
02/01/1982 10:00:00,183.555,194.4532,195.0245,199.5803,203.9713,207.006,208.8016,206.8993
02/01/1982 11:00:00,222.0092,229.8095,229.2488,231.5078,234.1321,236.4247,237.5,237.0005
02/01/1982 12:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
02/01/1982 13:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
02/01/1982 14:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
02/01/1982 15:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
02/01/1982 16:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
02/01/1982 17:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
02/01/1982 18:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
02/01/1982 19:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
02/01/1982 20:00:00,201.8829,202.4135,212.111,221.9831,228.5221,237.5,237.5,237.5
02/01/1982 21:00:00,201.8829,202.4135,211.1488,216.7142,221.5447,234.7133,237.5,237.5
02/01/1982 22:00:00,201.8829,202.4135,211.1488,216.7142,221.5447,234.7133,237.5,237.5
02/01/1982 23:00:00,201.8829,202.4135,211.1488,216.7142,221.5447,234.7133,237.5,237.5
03/01/1982 00:00:00,201.8829,202.4135,211.1488,216.7142,221.5447,234.7133,237.5,237.5
03/01/1982 01:00:00,201.8829,202.4135,211.1488,216.7142,221.5447,234.7133,237.5,237.5
03/01/1982 02:00:00,224.0467,202.4135,211.1488,216.7142,221.5447,234.7133,237.5,237.5
03/01/1982 03:00:00,237.5,237.5,237.5,236.3376,221.8667,234.7133,237.5,237.5
03/01/1982 04:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
03/01/1982 05:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
03/01/1982 06:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
03/01/1982 07:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
03/01/1982 08:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
03/01/1982 09:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
03/01/1982 10:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
03/01/1982 11:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
03/01/1982 12:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
03/01/1982 13:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
03/01/1982 14:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
03/01/1982 15:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
03/01/1982 16:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
03/01/1982 17:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
03/01/1982 18:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
03/01/1982 19:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
03/01/1982 20:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
03/01/1982 21:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
03/01/1982 22:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
03/01/1982 23:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
04/01/1982 00:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
04/01/1982 01:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
04/01/1982 02:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
04/01/1982 03:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
04/01/1982 04:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
04/01/1982 05:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
04/01/1982 06:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
04/01/1982 07:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
04/01/1982 08:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
04/01/1982 09:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
04/01/1982 10:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
04/01/1982 11:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
04/01/1982 12:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
04/01/1982 13:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
04/01/1982 14:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
04/01/1982 15:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
04/01/1982 16:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
04/01/1982 17:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
04/01/1982 18:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
04/01/1982 19:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
04/01/1982 20:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
04/01/1982 21:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
04/01/1982 22:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
04/01/1982 23:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
05/01/1982 00:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
05/01/1982 01:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
05/01/1982 02:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
05/01/1982 03:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
05/01/1982 04:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
05/01/1982 05:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
05/01/1982 06:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
05/01/1982 07:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
05/01/1982 08:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
05/01/1982 09:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
05/01/1982 10:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
05/01/1982 11:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
05/01/1982 12:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
05/01/1982 13:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
05/01/1982 14:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
05/01/1982 15:00:00,230.9053,237.5,237.5,237.5,237.5,237.5,237.5,237.5
05/01/1982 16:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
05/01/1982 17:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
05/01/1982 18:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
05/01/1982 19:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
05/01/1982 20:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
05/01/1982 21:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
05/01/1982 22:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
05/01/1982 23:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
06/01/1982 00:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
06/01/1982 01:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
06/01/1982 02:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
06/01/1982 03:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
06/01/1982 04:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
06/01/1982 05:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
06/01/1982 06:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
06/01/1982 07:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
06/01/1982 08:00:00,221.9057,226.5107,228.4394,229.6591,230.0961,231.6312,233.0634,234.9456
06/01/1982 09:00:00,178.2333,186.3127,188.9957,192.5484,196.0706,203.7445,209.4081,214.6066
06/01/1982 10:00:00,124.7953,133.2819,137.7747,143.7031,148.7683,159.2749,166.8536,173.8579
06/01/1982 11:00:00,93.20593,102.8809,108.8321,115.8918,119.5939,125.446,128.8141,132.337
06/01/1982 12:00:00,74.78955,84.97581,86.7149,89.867,91.62267,91.57279,91.44028,89.37647
06/01/1982 13:00:00,51.85302,56.20047,55.03154,55.11996,55.46745,54.43741,54.44949,52.85004
06/01/1982 14:00:00,35.66822,36.00104,34.89577,34.26939,33.96941,33.23058,33.21642,32.75196
06/01/1982 15:00:00,29.13485,28.10942,26.94813,26.05533,25.71038,24.96279,24.9051,24.55694
06/01/1982 16:00:00,23.83078,22.50522,21.18159,20.06331,19.7486,18.95792,18.95755,18.58259
06/01/1982 17:00:00,17.38384,16.23403,14.84304,13.79819,13.47327,12.55058,12.42305,11.87832
06/01/1982 18:00:00,10.08825,9.410789,8.502987,7.81849,7.560829,6.763802,6.516318,5.925844
06/01/1982 19:00:00,4.263985,4.129127,3.325273,2.708185,2.382734,1.624344,1.335719,0.8821427
06/01/1982 20:00:00,0,0,0,0,0,0,0,0
06/01/1982 21:00:00,0,0,0,0,0,0,0,0
06/01/1982 22:00:00,0,0,0,0,0,0,0,0
06/01/1982 23:00:00,3.007211,1.650089,1.086451,0.3904046,0.1210885,0,0,0
07/01/1982 00:00:00,12.37232,11.82253,12.13863,12.07004,11.82088,9.759204,6.293268,4.268846
07/01/1982 01:00:00,25.17949,25.6694,27.56905,28.9485,27.16378,22.64562,16.00754,13.76626
07/01/1982 02:00:00,38.03039,39.42849,38.57167,38.30717,33.63975,28.94527,26.19916,29.30002
07/01/1982 03:00:00,42.57156,40.62484,34.83905,33.20452,31.20742,34.37288,39.38083,49.60164
07/01/1982 04:00:00,31.08685,28.67657,29.31184,33.99363,38.19366,49.19087,54.01673,61.1939
07/01/1982 05:00:00,20.2215,25.98862,32.87919,43.32618,48.93356,55.21959,54.07969,53.27826
07/01/1982 06:00:00,17.68906,29.55182,34.96249,41.89763,42.9939,42.85872,41.23775,39.90614
07/01/1982 07:00:00,18.09517,28.86096,32.14445,35.32354,34.6938,34.18964,34.23521,35.12495
07/01/1982 08:00:00,14.9949,23.18511,24.91755,26.65638,26.36255,26.62091,27.7787,29.54141
07/01/1982 09:00:00,8.558387,13.13072,13.64481,14.69269,14.99395,16.31248,18.54728,20.51088
07/01/1982 10:00:00,3.851128,6.649429,6.926204,7.57228,7.945864,9.160836,12.19976,14.71644
07/01/1982 11:00:00,1.294352,3.805098,4.278607,5.152085,6.007674,8.14089,11.6128,14.71878
07/01/1982 12:00:00,0,1.810138,2.808796,4.609457,6.033775,9.184584,12.56462,15.42041
07/01/1982 13:00:00,0,1.145502,2.617396,5.456609,6.890634,10.19826,12.0563,13.70997
07/01/1982 14:00:00,0,1.155401,2.953958,5.955542,6.763269,8.815624,8.881638,9.306893
07/01/1982 15:00:00,0,1.070342,2.654276,5.244719,5.337357,6.483232,5.804779,5.919223
07/01/1982 16:00:00,0,0.08992169,1.513121,4.333006,4.47732,6.105712,5.603971,6.13747
07/01/1982 17:00:00,0,0,3.913531,9.733514,9.174533,15.53965,16.25066,23.766
07/01/1982 18:00:00,25.69352,33.35032,63.21392,89.33485,98.39767,128.0183,143.2627,179.1417
07/01/1982 19:00:00,186.935,216.7038,236.4216,237.5,237.5,237.5,237.5,237.5
07/01/1982 20:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
07/01/1982 21:00:00,232.8409,237.5,237.5,237.5,237.5,237.5,237.5,237.5
07/01/1982 22:00:00,231.7944,237.5,237.5,237.5,237.5,237.5,237.5,237.5
07/01/1982 23:00:00,234.4056,237.5,237.5,237.5,237.5,237.5,237.5,237.5
08/01/1982 00:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
08/01/1982 01:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
08/01/1982 02:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
08/01/1982 03:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
08/01/1982 04:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
08/01/1982 05:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
08/01/1982 06:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
08/01/1982 07:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
08/01/1982 08:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
08/01/1982 09:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
08/01/1982 10:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
08/01/1982 11:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
08/01/1982 12:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
08/01/1982 13:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
08/01/1982 14:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
08/01/1982 15:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
08/01/1982 16:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
08/01/1982 17:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
08/01/1982 18:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
08/01/1982 19:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
08/01/1982 20:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
08/01/1982 21:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
08/01/1982 22:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
08/01/1982 23:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
09/01/1982 00:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
09/01/1982 01:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
09/01/1982 02:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
09/01/1982 03:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
09/01/1982 04:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
09/01/1982 05:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
09/01/1982 06:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
09/01/1982 07:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
09/01/1982 08:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
09/01/1982 09:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
09/01/1982 10:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
09/01/1982 11:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
09/01/1982 12:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
09/01/1982 13:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
09/01/1982 14:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
09/01/1982 15:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
09/01/1982 16:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
09/01/1982 17:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
09/01/1982 18:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
09/01/1982 19:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
09/01/1982 20:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
09/01/1982 21:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
09/01/1982 22:00:00,229.5346,231.0632,232.8308,235.3268,237.0518,237.5,237.5,237.5
09/01/1982 23:00:00,224.5898,224.945,227.5995,229.6065,231.3139,233.9852,235.9934,237.4476
10/01/1982 00:00:00,224.8378,224.3796,225.7895,227.2539,228.4283,230.311,232.3518,233.7693
10/01/1982 01:00:00,227.4655,227.843,227.8566,228.2305,228.6488,229.2358,231.182,232.3609
10/01/1982 02:00:00,229.4231,231.0107,231.3468,231.9499,231.837,231.6281,232.9796,233.8211
10/01/1982 03:00:00,230.4935,233.5276,234.2803,235.2526,234.9794,234.9459,235.7525,236.5493
10/01/1982 04:00:00,228.9475,233.2526,234.1006,235.3629,234.9889,235.2303,235.9021,236.8204
10/01/1982 05:00:00,226.7824,231.7432,232.3225,233.8403,233.433,233.506,233.6771,233.9682
10/01/1982 06:00:00,226.7673,231.6729,231.7864,233.4522,233.1389,232.6686,232.0968,231.1983
10/01/1982 07:00:00,223.8332,230.2082,230.3159,232.3372,232.2498,231.4726,230.3537,228.5622
10/01/1982 08:00:00,219.5547,228.1898,228.5488,231.0263,231.2908,230.6674,229.4866,227.3773
10/01/1982 09:00:00,219.3677,227.9534,228.6555,231.5481,232.2652,231.955,230.7343,228.3899
10/01/1982 10:00:00,218.1928,227.6812,229.0653,232.4832,233.5038,233.4981,232.1485,229.7635
10/01/1982 11:00:00,211.5845,224.2474,227.9351,232.0636,233.2811,233.7443,232.7176,230.8461
10/01/1982 12:00:00,201.4346,216.1478,222.6165,229.1121,230.211,231.1025,230.7666,229.9769
10/01/1982 13:00:00,191.2952,205.5912,211.3324,218.7037,220.3164,222.8304,223.708,224.4793
10/01/1982 14:00:00,194.5278,204.4858,207.9969,212.8268,213.9124,216.3844,217.5068,218.7843
10/01/1982 15:00:00,215.8532,222.1434,224.6545,227.2785,227.5451,228.345,228.5923,229.0416
10/01/1982 16:00:00,233.2951,235.5721,236.7542,237.5,237.5,237.5,237.5,237.5
10/01/1982 17:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
10/01/1982 18:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
10/01/1982 19:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
10/01/1982 20:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
10/01/1982 21:00:00,236.1933,237.5,237.5,237.5,237.5,237.5,237.5,237.5
10/01/1982 22:00:00,228.7763,231.7663,234.5712,237.5,237.5,237.5,237.5,237.5
10/01/1982 23:00:00,218.6631,223.9075,228.2184,231.3575,232.9957,234.8243,234.49,234.0727
11/01/1982 00:00:00,194.463,199.117,206.7439,213.7585,217.4717,223.1728,223.4151,224.5812
11/01/1982 01:00:00,164.9873,168.4437,176.61,183.9724,187.8059,197.1158,199.7977,204.9837
11/01/1982 02:00:00,149.5428,153.4332,161.2471,168.1447,171.228,180.7725,185.2279,192.6635
11/01/1982 03:00:00,157.6305,162.055,171.6179,179.7394,182.9492,192.1279,197.3949,205.1532
11/01/1982 04:00:00,178.001,182.0816,195.4115,204.8344,208.3439,215.9152,219.8771,226.5277
11/01/1982 05:00:00,185.8031,194.8823,211.2166,221.8815,226.3715,229.9807,231.1729,233.7259
11/01/1982 06:00:00,184.2595,200.559,215.6034,226.1878,228.2691,231.297,231.9651,234.0896
11/01/1982 07:00:00,207.0833,221.8942,228.4526,231.9646,233.1248,234.4006,234.2488,234.5456
11/01/1982 08:00:00,235.7842,237.5,237.5,237.5,237.5,237.5,237.5,237.5
11/01/1982 09:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
11/01/1982 10:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
11/01/1982 11:00:00,236.6929,237.5,237.5,237.5,237.5,237.5,237.5,237.5
11/01/1982 12:00:00,230.434,237.5,237.5,237.5,237.5,237.5,237.5,237.5
11/01/1982 13:00:00,233.382,237.5,237.5,237.5,237.5,237.5,237.5,237.5
11/01/1982 14:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
11/01/1982 15:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
11/01/1982 16:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
11/01/1982 17:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
11/01/1982 18:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
11/01/1982 19:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,234.4201
11/01/1982 20:00:00,237.5,237.5,237.5,237.5,236.8953,232.7048,229.0141,219.8633
11/01/1982 21:00:00,237.5,237.5,232.6008,229.3535,228.5213,221.6284,213.2229,200.8102
11/01/1982 22:00:00,237.5,237.2609,232.3321,228.7685,227.9707,220.034,210.6704,197.2763
11/01/1982 23:00:00,237.5,236.7925,233.3178,231.0066,230.6202,227.115,217.6185,205.3166
12/01/1982 00:00:00,233.2935,233.3511,231.0694,229.9122,229.6784,226.489,216.8519,205.5142
12/01/1982 01:00:00,231.9454,232.0659,229.5065,228.0591,227.502,220.078,209.842,196.9417
12/01/1982 02:00:00,228.224,229.1943,225.158,220.5402,216.9205,204.9778,193.6858,179.6606
12/01/1982 03:00:00,197.7345,201.8762,195.7719,192.0474,187.1384,174.0077,166.2812,155.9355
12/01/1982 04:00:00,157.1675,161.521,158.2391,157.4983,154.3915,145.2311,139.0471,130.7296
12/01/1982 05:00:00,146.2366,151.4865,151.0108,151.7394,148.1871,140.0853,133.1555,126.4153
12/01/1982 06:00:00,162.2207,169.8767,171.5934,173.2929,169.2117,160.7565,154.3933,149.0651
12/01/1982 07:00:00,180.054,190.7939,192.5306,195.5544,193.554,185.1891,179.6231,172.3694
12/01/1982 08:00:00,177.5406,188.7606,189.2077,192.7071,192.5508,186.0285,182.737,175.5846
12/01/1982 09:00:00,159.2169,168.953,167.856,170.8732,171.5693,166.9242,166.4044,160.906
12/01/1982 10:00:00,147.3848,156.4568,153.569,155.3298,156.4014,151.274,151.6076,145.9251
12/01/1982 11:00:00,143.5868,151.5787,146.4762,145.7972,146.0886,139.0548,138.2965,130.9552
12/01/1982 12:00:00,133.7,140.9256,133.7782,130.9461,130.0294,122.2386,120.6361,113.5657
12/01/1982 13:00:00,120.6835,127.8647,120.7912,117.7782,116.4129,108.1533,106.4707,100.2644
12/01/1982 14:00:00,113.885,122.0979,115.6972,113.3063,111.8144,103.2323,101.1797,94.30677
12/01/1982 15:00:00,106.4089,114.8575,110.3118,108.8955,107.1383,98.77051,95.43645,88.09056
12/01/1982 16:00:00,94.74644,101.7384,99.2818,98.75657,97.31584,89.66247,86.29247,80.29972
12/01/1982 17:00:00,86.2539,92.08381,89.97655,89.45271,88.46695,82.7375,80.45985,75.55846
12/01/1982 18:00:00,84.44949,88.01971,86.0593,85.10653,84.1924,79.13405,77.72758,73.96288
12/01/1982 19:00:00,83.23281,85.54475,83.94307,83.05313,81.64741,76.74792,75.44245,72.43104
12/01/1982 20:00:00,79.42944,81.53334,81.06868,81.45541,79.98241,75.80993,73.6831,70.84724
12/01/1982 21:00:00,75.81377,77.12905,77.74644,79.67433,79.00847,76.76109,73.74573,70.71887
12/01/1982 22:00:00,75.00333,74.82123,75.18263,76.99232,77.64252,77.52774,74.92836,72.03484
12/01/1982 23:00:00,76.71457,76.64738,74.0648,73.1041,74.69724,76.39265,76.15192,74.75845
13/01/1982 00:00:00,74.77999,76.61338,71.46204,68.34104,68.75698,69.28804,71.89455,72.71174
